,set_num,name,year,theme_id,num_parts,price_mean_N,price_min_N,price_max_N,set_qty_N,currency_N
4167,390-2,1913 Cadillac,1975,404,199,0.0000,0.0000,0.0000,0,USD
4168,39-1,Motor Gearbox,1977,443,1,0.0000,0.0000,0.0000,0,USD
4169,391-1,1926 Renault,1975,404,236,0.0000,0.0000,0.0000,0,USD
4170,3911-1,Astronaut Key Chain,2000,503,0,0.0,0.0,0.0,0.0,none
4171,391114-1,Grumlo,2014,571,13,0.0,0.0,0.0,0.0,none
4172,391-2,Police Car,1986,467,22,77.1311,77.1311,77.1311,1,USD
4173,391301-1,Ewar,2013,571,15,0.0,0.0,0.0,0.0,none
4174,391302-1,Razcal,2013,571,15,0.0,0.0,0.0,0.0,none
4175,3913-1,Darth Vader Key Chain,2000,503,0,0.0,0.0,0.0,0.0,none
4176,391402-1,Speedorz Ramp,2014,571,25,0.0,0.0,0.0,0.0,none
4177,391403-1,"Tripod Cannon, Chi and Axe",2014,571,20,0.0,0.0,0.0,0.0,none
4178,391404-1,Worriz,2014,571,18,0.0,0.0,0.0,0.0,none
4179,391405-1,Crocodile Hideout,2014,571,29,0.0,0.0,0.0,0.0,none
4180,391406-1,Crug,2014,571,8,0.0,0.0,0.0,0.0,none
4181,391407-1,Fire Spinner,2014,571,21,0.0,0.0,0.0,0.0,none
4182,391408-1,Vornon,2014,571,11,0.0,0.0,0.0,0.0,none
4183,391409-1,Ice Prison,2014,571,17,0.0,0.0,0.0,0.0,none
4184,3914-1,Luke Skywalker Key Chain,2000,503,0,0.0,0.0,0.0,0.0,none
4185,391410-1,Sykor,2014,571,11,0.0,0.0,0.0,0.0,none
4186,391411-1,Ice Cannon,2014,571,27,0.0,0.0,0.0,0.0,none
4187,391412-1,Worriz,2014,571,9,0.0,0.0,0.0,0.0,none
4188,391501-1,Gorzan,2015,571,8,0.0,0.0,0.0,0.0,none
4189,391502-1,Ice Crossbow,2015,571,27,0.0,0.0,0.0,0.0,none
4190,391503-1,Lundor,2015,571,10,0.0,0.0,0.0,0.0,none
4191,391504-1,Fire vs Ice Weaponry,2015,571,38,0.0,0.0,0.0,0.0,none
4192,391505-1,Iceklaw,2015,571,9,0.0,0.0,0.0,0.0,none
4193,391506-1,Fire Catapult,2015,571,25,0.0,0.0,0.0,0.0,none
4194,391507-1,Stealthor,2015,571,8,0.0,0.0,0.0,0.0,none
4195,391508-1,Bulkar,2015,571,9,0.0,0.0,0.0,0.0,none
4196,3915-1,Race Car Driver Key Chain,2000,503,0,0.0,0.0,0.0,0.0,none
4197,3916-1,Rock Raider Key Chain,2000,503,0,0.0,0.0,0.0,0.0,none
4198,3917-1,2 x 4 Brick - Red Key Chain,2001,503,0,0.0,0.0,0.0,0.0,none
4199,3918-1,Coast Guard Female Key Chain,2002,503,0,0.0,0.0,0.0,0.0,none
4200,3920-1,The Hobbit,2012,502,394,0.0,0.0,0.0,0.0,none
4201,392-1,Formula 1,1975,404,196,0.0000,0.0000,0.0000,0,USD
4202,392-2,Fire Engine,1986,467,30,0.0000,0.0000,0.0000,0,USD
4203,3922-1,Darth Maul Key Chain,2000,503,4,0.0,0.0,0.0,0.0,none
4204,3923-1,King Leo Key Chain,2000,503,0,0.0,0.0,0.0,0.0,none
4205,3924-1,Director Key Chain,2001,503,0,0.0,0.0,0.0,0.0,none
4206,3925-1,Brickster Key Chain,2002,503,0,0.0,0.0,0.0,0.0,none
4207,3926-1,Martian Key Chain,2002,503,0,0.0,0.0,0.0,0.0,none
4208,3928-1,Sandy Moondust Mars Rover Mission Astrobot Female,2002,126,5,86.0385,75.0000,112.0108,8,USD
4209,3929-1,Biff Starling Mars Rover Mission Astrobot Male,2002,126,5,43.0300,32.0440,47.4726,5,USD
4210,3930-1,Stephanie's Outdoor Bakery,2012,494,45,10.6343,4.1539,31.7719,55,USD
4211,393-1,Norton Motorcycle,1976,404,133,329.9000,329.9000,329.9000,1,USD
4212,3931-1,Emma's Splash Pool,2012,494,43,11.3432,4.7473,28.3301,14,USD
4213,393-2,Tow Truck,1986,467,30,0.0000,0.0000,0.0000,0,USD
4214,3932-1,Andrea’s Stage,2012,494,87,20.2831,7.1209,30.0000,19,USD
4215,3933-1,Olivia's Invention Workshop,2012,494,86,19.6969,11.6125,45.8914,33,USD
4216,3934-1,Mia’s Puppy House,2012,494,83,23.1990,17.8022,27.5213,5,USD
4217,3935-1,Stephanie’s Pet Patrol,2012,494,73,19.2836,10.0000,55.1634,32,USD
4218,3936-1,Emma’s Fashion Design Studio,2012,494,81,24.4159,13.0431,59.1400,19,USD
4219,3937-1,Olivia's Speedboat,2012,494,65,20.5366,12.8492,29.9500,18,USD
4220,3938-1,Andrea's Bunny House,2012,494,64,19.4696,11.7495,59.5000,42,USD
4221,3939-1,Mia's Bedroom,2012,494,87,23.4352,11.8563,53.0000,25,USD
4222,394-1,Harley-Davidson 1000cc,1976,404,144,0.0000,0.0000,0.0000,0,USD
4223,3942-1,Heartlake Dog Show,2012,494,202,50.8267,35.5451,75.9900,17,USD
4224,3948-1,Stormtrooper Key Chain,2001,503,0,0.0,0.0,0.0,0.0,none
4225,395-1,1909 Rolls-Royce,1976,404,283,0.0000,0.0000,0.0000,0,USD
4226,396-1,Thatcher Perkins Locomotive,1976,404,433,0.0000,0.0000,0.0000,0,USD
4227,3961-1,Johnny Thunder Key Chain,1998,503,0,0.0,0.0,0.0,0.0,none
4228,398-1,U.S.S. Constellation,1978,404,982,0.0000,0.0000,0.0000,0,USD
4229,3983-1,Captain Roger Key Chain,2002,503,0,0.0,0.0,0.0,0.0,none
4230,4000000-1,Cars,2010,599,407,0.0000,0.0000,0.0000,0,USD
4231,4000001-1,Moulding Machines,2011,599,795,0.0000,0.0000,0.0000,0,USD
4232,4000002-1,LOM Moulding,2011,599,174,0.0000,0.0000,0.0000,0,USD
4233,4000004-1,Systematic Creativity Toolbox,2012,599,47,355.9853,355.9853,355.9853,1,USD
4234,4000005-1,KOM Moulding,2012,599,315,534.2019,446.6270,592.2209,8,USD
4235,4000006-1,Kladno Campus (2012 Version),2012,599,278,322.2751,146.9559,1483.5192,49,USD
4236,4000007-1,Ole Kirk's House (LEGO Employee Christmas Gift Version),2012,599,910,486.9908,333.9907,948.2655,52,USD
4237,4000008-1,Villy Thomsen Truck,2013,599,367,2627.3030,1754.6060,3500.0000,2,USD
4238,4000009-1,HMV Production,2013,599,285,605.5155,499.0000,735.7662,4,USD
4239,40000-1,Santa Claus in the Snow,2009,227,159,21.5607,8.3077,35.0000,23,USD
4240,4000010-1,LEGO House,2014,301,250,80.5028,41.5385,261.0994,369,USD
4241,4000011-1,Nyíregyháza Factory,2014,599,327,336.0990,199.9900,760.7600,16,USD
4242,4000012-1,Piper Airplane,2012,599,618,4392.6445,4000.0000,4785.2890,2,USD
4243,4000013-1,A LEGO Christmas Tale,2013,599,435,126.3110,77.0000,237.3631,93,USD
4244,4000014-1,The LEGOLAND Train (LEGO Inside Tour Version),2014,599,546,2493.2913,2000.0000,2986.5826,2,USD
4245,4000014-2,The LEGOLAND Train (LEGO Fan Weekend Skaerbaek Version),2014,425,546,878.9868,712.0774,1043.0920,7,USD
4246,4000014-3,The LEGOLAND Train (LEGOLAND Ambassador Pass Version),2014,425,546,0.0,0.0,0.0,0.0,none
4247,4000015-1,LOM Building B,2014,599,215,1398.3244,1019.9915,1898.9046,3,USD
4248,4000016-1,Billund Airport,2014,408,281,192.6675,96.0876,830.7708,99,USD
4249,4000018-1,Kladno Campus (2015 Version),2015,599,412,189.8474,108.5700,319.2533,78,USD
4250,4000019-1,Brand Identity and Experience,2014,599,103,207.3625,207.3625,207.3625,1,USD
4251,4000020-1,"H.C. Andersen's ""Clumsy Hans' by D.H. Design (LEGO Inside Tour Version)",2015,599,714,1571.7517,957.0578,2699.9900,8,USD
4252,4000022-1,LEGO Truck Show,2016,599,810,2792.3304,2499.0000,3085.6607,2,USD
4253,4000023-1,Jiaxing Factory,2016,599,407,233.2937,219.3475,247.2399,4,USD
4254,4000024-1,LEGO House Tree of Creativity,2017,599,1007,2000.0000,2000.0000,2000.0000,1,USD
4255,4000025-1,Ferguson Tractor,2018,599,446,2015.4765,1040.9493,2550.0000,3,USD
4256,4000026-1,Tree of Creativity,2018,408,840,194.7763,112.7475,610.9729,135,USD
4257,4000028-1,House,2018,367,64,42.2621,24.9400,73.8067,28,USD
4258,4000029-1,Windmill,2018,367,45,39.5704,19.0000,61.3870,22,USD
4259,4000030-1,Truck,2018,373,44,38.9867,14.0000,66.0511,40,USD
4260,4000031-1,Exclusive T. Rex,2018,602,70,985.7621,830.6457,1305.4969,6,USD
4261,4000034-1,The LEGO System House,2019,599,998,0.0000,0.0000,0.0000,0,USD
4262,4000036-1,The Playful 5 Minifigure Set,2019,599,39,66.3625,33.1230,133.5517,36,USD
4263,40001-1,Santa Claus,2009,227,42,21.2303,11.1657,40.1860,5,USD
4264,40002-1,Christmas Tree,2009,227,61,16.2234,5.7822,35.3333,13,USD
4265,40003-1,Snowman,2009,227,44,18.4032,7.2855,41.2950,6,USD
4266,40004-1,Heart 2010,2010,232,26,23.6214,18.9700,37.0000,54,USD
4267,40005-1,Bunny,2010,229,81,14.5314,9.4945,42.7959,65,USD
4268,40008-1,Snowman,2010,227,64,12.1690,7.9900,41.2081,137,USD
4269,40009-1,Holiday,2010,227,85,10.7999,5.9233,28.4805,45,USD
4270,400-1,Universal Building Set,1977,469,317,0.0000,0.0000,0.0000,0,USD
4271,40010-1,Santa with Sleigh,2010,227,71,17.7610,10.0000,46.7472,28,USD
4272,40011-1,Thanksgiving Turkey,2010,231,52,18.0851,14.0000,44.0094,14,USD
4273,40012-1,Halloween Pumpkin,2010,230,18,11.0276,2.9871,56.5367,28,USD
4274,40013-1,Halloween Ghost,2010,230,18,7.5556,2.2549,25.8961,47,USD
4275,40014-1,Halloween Bat,2010,230,25,7.0594,2.9871,21.5622,28,USD
4276,40015-1,Heart Book,2011,206,51,19.4872,12.0000,50.2821,59,USD
4277,40016-1,Valentine Letter Set,2011,232,41,24.6460,15.9510,41.5385,8,USD
4278,40017-1,Easter Basket,2011,229,86,22.6610,10.2794,65.9323,26,USD
4279,40018-1,Easter Bunny with Eggs,2011,229,95,24.9120,16.7040,34.6900,11,USD
4280,40019-1,Brickley,2011,22,59,17.5243,8.9900,48.5489,34,USD
4281,40020-1,Halloween Set,2011,230,71,15.9413,8.0000,44.1209,24,USD
4282,4002014-1,LEGO HUB Birds,2014,599,466,294.3510,184.0169,1661.5415,55,USD
4283,4002015-1,Borkum Riffgrund 1,2015,599,559,256.8662,125.1315,1186.8154,104,USD
4284,4002016-1,50 Years On Track,2016,599,1141,338.3942,155.8623,1068.1338,94,USD
4285,4002017-1,Nutcracker,2017,599,729,289.5819,213.4596,474.7143,32,USD
4286,4002018-1,Santa and Reindeer,2018,599,1099,195.8556,119.0000,309.2179,77,USD
4287,4002019-1,Yuletide Squadron Xmas-Wing Starfighter,2019,599,1038,579.7872,40.0365,3354.7262,84,USD
4288,4002-1,Riptide Racer,1996,363,54,97.0477,57.8917,188.0000,4,USD
4289,40021-1,Spiders Set,2011,230,54,9.7734,4.9785,26.4762,44,USD
4290,40022-1,Mini Santa Set,2011,227,72,12.4476,6.6784,30.6106,78,USD
4291,40023-1,Holiday Stocking,2011,227,76,13.0075,6.6784,32.7582,75,USD
4292,40024-1,Christmas Tree,2011,227,77,13.1113,7.2500,27.9802,33,USD
4293,40025-1,Yellow Cab,2012,22,43,22.7800,19.0000,35.5926,17,USD
4294,40026-1,Statue of Liberty,2012,408,39,15.6597,7.2843,44.9967,93,USD
4295,40028-1,Mini Hogwarts Express,2011,246,64,18.3199,11.8682,46.9682,92,USD
4296,40029-1,Heart 2012,2012,206,51,26.4299,21.9561,43.8651,29,USD
4297,400-3,Small Wheels with Axles (The Building Toy),1966,371,12,25.3420,12.7850,45.4387,3,USD
4298,40030-1,Duck with Ducklings,2012,229,51,21.9407,15.0000,29.9700,14,USD
4299,40031-1,Bunny and Chick,2012,229,52,17.1193,8.5000,49.6048,37,USD
4300,40032-1,Witch,2012,230,71,7.8059,3.2435,24.5947,196,USD
4301,40033-1,Turkey,2012,231,52,17.1914,10.1981,46.9334,23,USD
4302,40034-1,Christmas Train,2012,227,82,14.7229,7.0000,44.4299,148,USD
4303,40035-1,Rocking Horse,2012,227,49,9.3970,3.6178,25.8010,286,USD
4304,40036-1,Cobra,2012,409,37,14.0392,6.9700,24.5118,11,USD
4305,40037-1,Hockey Player,2012,409,43,20.7995,12.1751,55.2872,65,USD
4306,40038-1,Monthly Mini Model Build March 2012 - Garden and Earthworm,2012,409,33,23.5896,11.6910,36.5283,4,USD
4307,40039-1,Monthly Mini Model Build May 2012 - Tulip,2012,409,16,11.7089,3.1410,19.0054,11,USD
4308,400-4,Small Wheels with Axles (System),1963,371,12,0.0000,0.0000,0.0000,0,USD
4309,40040-1,Monthly Mini Model Build July 2012 - Olympic Flame,2012,409,15,11.9875,3.0000,22.1454,57,USD
4310,40041-1,Monthly Mini Model Build December 2012 - Moose,2012,409,27,11.4987,3.0000,29.6704,45,USD
4311,40042-1,Monthly Mini Model Build October 2012 - Cat,2012,409,25,10.8446,3.0000,23.7967,38,USD
4312,40043-1,Duck,2012,409,24,16.9671,7.1910,26.7432,3,USD
4313,40044-1,Monthly Mini Model Build June 2012 - Lawnmower,2012,409,25,15.2245,7.5000,27.8666,21,USD
4314,40045-1,Monthly Mini Model Build August 2012 - Shark,2012,409,27,17.3500,16.0000,18.7000,2,USD
4315,40046-1,Pilgrim,2012,409,23,0.0000,0.0000,0.0000,0,USD
4316,40047-1,Monthly Mini Model Build September 2012 - Owl,2012,409,41,7.0000,7.0000,7.0000,1,USD
4317,40048-1,Birthday Cake,2012,206,24,9.8575,3.8800,29.7389,57,USD
4318,40049-1,Mini Sopwith Camel,2012,22,65,13.7449,6.6600,38.6206,139,USD
4319,4005-1,Tug Boat,1982,363,66,0.0000,0.0000,0.0000,0,USD
4320,40051-1,Valentine’s Day Heart Box,2013,232,54,21.6008,15.0000,35.0000,24,USD
4321,40052-1,Springtime Scene,2013,206,88,16.7198,11.0633,47.0327,173,USD
4322,40053-1,Easter Bunny with Basket,2013,229,96,21.1128,13.5880,26.6910,35,USD
4323,40054-1,Summer Scene,2013,206,40,22.1000,12.9000,45.4600,65,USD
4324,40055-1,Pumpkin,2013,230,52,20.4940,14.7046,52.4030,15,USD
4325,40056-1,Thanksgiving Feast,2013,231,46,21.2336,13.9178,32.0000,123,USD
4326,40057-1,Fall Scene,2013,206,72,19.9845,13.6855,59.3408,111,USD
4327,40058-1,Decorating The Tree,2013,228,110,20.6370,10.0000,59.3408,74,USD
4328,40059-1,Santa's Sleigh,2013,228,77,26.2685,16.9900,39.8774,54,USD
4329,40061-1,Igloo,2013,409,40,22.5556,10.0000,48.7628,10,USD
4330,40062-1,Monthly Mini Model Build Set February 2013 - Log Cabin,2013,409,59,25.6817,12.9900,51.4894,8,USD
4331,40063-1,Monthly Mini Model Build March 2013 - Turtle,2013,409,33,17.5108,6.4559,33.2820,135,USD
4332,40064-1,Monthly Mini Model Build Set April 2013 - Lamb and Sheep,2013,409,32,13.9568,6.3935,28.4717,19,USD
4333,40065-1,Monthly Mini Model Build May 2013 - Kingfisher,2013,409,21,10.8096,4.9900,21.8538,37,USD
4334,40066-1,Monthly Mini Model Build June 2013 - Fisherman,2013,409,38,12.3092,6.0000,27.2251,23,USD
4335,40067-1,Monthly Mini Model Build July 2013 - Crab,2013,409,37,25.9236,12.1410,53.5417,5,USD
4336,40068-1,Monthly Mini Model Build August 2013 - Flamingo,2013,409,31,26.1855,17.7904,56.1599,23,USD
4337,40069-1,Monthly Mini Model Build September 2013 - Pirate,2013,409,44,12.6803,7.9900,29.9047,15,USD
4338,40070-1,Monthly Mini Model Build October 2013 - Witch,2013,409,22,27.0168,18.4410,35.5926,3,USD
4339,40071-1,Monthly Mini Model Build November 2013 - Tractor,2013,409,44,18.6540,10.7700,48.4968,20,USD
4340,40072-1,Monthly Mini Model Build December 2013 - Rocking Horse,2013,409,32,14.4414,7.3051,35.5926,30,USD
4341,40073-1,Panda,2013,31,70,26.5149,12.0594,52.3007,18,USD
4342,40076-1,Zombie Car,2012,558,60,24.4014,12.4616,39.9500,61,USD
4343,40077-1,Geoffrey,2013,22,90,10.5073,5.6967,37.0522,405,USD
4344,40078-1,Hot Dog Cart,2013,22,39,19.4577,10.6123,50.0000,587,USD
4345,40079-1,Mini VW T1 Camper Van,2013,22,76,51.2351,30.5810,77.1430,134,USD
4346,40080-1,Friends Pencil Holder,2013,501,142,0.0,0.0,0.0,0.0,none
4347,40081-1,LEGOLAND Picture Frame - Florida Edition,2013,425,121,0.0,0.0,0.0,0.0,none
4348,40081-2,LEGOLAND Picture Frame - Deutschland Edition,2013,425,121,0.0,0.0,0.0,0.0,none
4349,40081-3,LEGOLAND Picture Frame - Billund Edition,2013,425,121,0.0,0.0,0.0,0.0,none
4350,40081-4,LEGOLAND Picture Frame - Malaysia Edition,2013,425,121,0.0,0.0,0.0,0.0,none
4351,40081-5,LEGOLAND Picture Frame - Windsor Edition,2013,425,121,0.0,0.0,0.0,0.0,none
4352,40081-6,LEGOLAND Picture Frame -- California Edition,2013,425,121,0.0,0.0,0.0,0.0,none
4353,40082-1,Christmas Tree Stand,2013,228,115,51.2509,24.3863,106.8134,56,USD
4354,40083-1,Christmas Tree Truck,2013,228,118,41.5060,24.3863,106.8134,74,USD
4355,40084-1,Hero Factory Weapon Pack,2013,400,6,4.0407,1.8870,17.8022,134,USD
4356,40085-1,Valentine Bear,2014,232,127,22.8706,15.4834,41.5385,39,USD
4357,40086-1,Easter Bunny,2014,229,106,17.4706,8.8068,45.4100,77,USD
4358,40090-1,Halloween Bat,2014,230,156,16.1611,9.4046,44.7153,174,USD
4359,40091-1,Turkey,2014,231,125,25.9395,10.4440,66.3528,18,USD
4360,40092-1,Reindeer,2014,227,139,24.3731,17.9900,47.4726,30,USD
4361,40093-1,Snowman,2014,227,140,22.0562,15.4834,66.3528,249,USD
4362,40094-1,Monthly Mini Model Build January 2014 - Snowplough,2014,409,44,13.9845,6.4600,32.7991,27,USD
4363,40095-1,Monthly Mini Model Build February 2014 - Micro Manager,2014,409,50,13.9683,8.4416,29.0422,26,USD
4364,40096-1,Monthly Mini Model Build March 2014 - Spring Tree,2014,409,62,10.2257,3.0000,24.4996,129,USD
4365,40097-1,Monthly Mini Model Build April 2014 - Helicopter,2014,409,44,8.0730,4.0000,16.8998,53,USD
4366,40098-1,Monthly Mini Model Build May 2014 - Dragon,2014,409,43,14.5597,7.2479,38.3167,22,USD
4367,40099-1,Monthly Mini Model Build June 2014 - Jet-Ski,2014,409,33,10.0218,3.0000,22.4216,25,USD
4368,40-1,Universal Building Set,1976,469,293,0.0000,0.0000,0.0000,0,USD
4369,40100-1,Monthly Mini Model Build July 2014 - Surf Van,2014,409,46,13.4639,4.5000,39.3143,29,USD
4370,4010-1,Police Rescue Boat,1987,363,83,520.1082,240.2164,800.0000,2,USD
4371,40101-1,Monthly Mini Model Build August 2014 - Monkey,2014,409,46,14.9993,4.9900,59.3408,43,USD
4372,40102-1,Monthly Mini Model Build September 2014 - Aircraft,2014,409,37,10.4231,4.2529,27.0901,79,USD
4373,40103-1,Monthly Mini Model Build November 2014 - Rocket,2014,409,48,12.9299,4.9174,33.0743,30,USD
4374,40104-1,Monthly Mini Model October 2014 - Monster,2014,409,36,8.9409,4.5000,23.9256,165,USD
4375,40105-1,Monthly Mini Model Build December 2014 - Gingerbread House,2014,409,54,19.0839,3.0000,58.1540,80,USD
4376,40106-1,Toy Workshop,2014,227,115,36.2166,20.5212,178.0223,160,USD
4377,40107-1,Winter Skating Scene,2014,228,129,24.5374,10.2312,106.8134,373,USD
4378,40108-1,Balloon Cart,2014,22,66,26.0799,18.0000,59.3408,106,USD
4379,40109-1,MINI Cooper Mini Model,2014,22,59,38.7947,23.1286,118.6744,72,USD
4380,40110-1,Coin Bank,2014,61,122,25.4391,16.1222,37.9455,44,USD
4381,4011-1,Cabin Cruiser,1991,363,91,0.0000,0.0000,0.0000,0,USD
4382,40112-1,Model Catwalk,2014,494,143,15.9271,8.3520,42.8758,79,USD
4383,40114-1,LEGO Friends Buildable Jewelry Box,2014,494,201,0.0,0.0,0.0,0.0,none
4384,40115-1,LEGOLAND Entrance with Family,2014,425,271,37.5237,25.0000,81.8903,33,USD
4385,40116-1,Hero Factory Promo,2014,400,31,11.0074,6.6319,20.5708,36,USD
4386,40117-1,Hero Factory Villain Promo,2014,403,28,25.1120,14.6194,35.6045,2,USD
4387,40118-1,Buildable Brick Box 2x2,2014,408,203,36.6786,25.0000,47.6385,23,USD
4388,401-2,Large Wheels with Axles (The Building Toy),1966,371,7,13.8624,11.0000,17.8022,7,USD
4389,40120-1,Valentine's Day Dinner,2015,232,114,21.0548,10.0764,52.5145,555,USD
4390,4012-1,Wave Cops,1996,363,100,125.9112,73.8000,178.0223,2,USD
4391,40121-1,Painting Easter Eggs,2015,229,157,21.9121,11.8856,51.2119,270,USD
4392,40122-1,Trick or Treat,2015,230,133,24.3893,16.3699,40.0000,81,USD
4393,40123-1,Thanksgiving Feast,2015,231,158,23.3012,11.7495,105.4889,159,USD
4394,40124-1,Winter Fun,2015,227,107,18.4754,10.0000,54.4912,283,USD
4395,40125-1,Santa's Visit,2015,227,167,23.5584,14.6580,51.8406,281,USD
4396,40126-1,Monthly Mini Model Build January 2015 - Alien and Space Dog,2015,409,55,6.3774,2.9900,20.1759,211,USD
4397,40127-1,Monthly Mini Model Build February 2015 - Space Shuttle,2015,409,39,10.1373,3.9871,39.9700,209,USD
4398,40128-1,Monthly Mini Model Build March 2015 - Robot,2015,409,50,7.6611,5.3741,17.3449,371,USD
4399,40129-1,Monthly Mini Model Build April 2015 – UFO,2015,409,39,7.0683,2.6870,17.7904,437,USD
4400,401-3,Large Wheels with Axles (System),1964,371,7,9.4945,9.4945,9.4945,2,USD
4401,40130-1,Monthly Mini Model Build May 2015 - Koala,2015,409,65,7.9621,3.9999,24.9700,206,USD
4402,4013-1,Create and Imagine,2003,37,1000,0.0000,0.0000,0.0000,0,USD
4403,40131-1,Monthly Mini Model Build June 2015 - Parrot,2015,409,55,15.4652,5.2397,59.3408,164,USD
4404,40132-1,Whale July 2015,2015,409,31,5.9680,2.8574,16.9193,229,USD
4405,40133-1,Monthly Mini Model Build August 2015 - Kangaroo,2015,409,49,5.6809,1.8606,17.7904,339,USD
4406,40134-1,Monthly Mini Model Build September 2015 - Scuba Diver,2015,409,45,6.3453,2.2594,18.6033,183,USD
4407,40135-1,Monthly Mini Model Build October 2015 - Angler Fish,2015,409,29,6.3993,3.9921,17.6140,153,USD
4408,40136-1,Monthly Mini Model Build November 2015 - Shark,2015,409,31,8.1134,3.8542,21.6543,169,USD
4409,40137-1,Monthly Mini Model Build December 2015 - Submarine,2015,409,28,6.3511,3.0568,15.5923,337,USD
4410,40138-1,Christmas Train,2015,227,233,42.2099,17.8800,100.0000,263,USD
4411,40139-1,Gingerbread House,2015,228,277,78.2533,33.3920,178.0104,179,USD
4412,40140-1,Flower Cart,2015,23,75,20.3549,11.5643,55.0000,181,USD
4413,4014-1,Creator Exclusive,2003,37,500,17.8022,17.8022,17.8022,1,USD
4414,40141-1,Bricktober Hotel,2015,157,204,32.8794,16.5900,60.0000,64,USD
4415,40142-1,Bricktober Train Station,2015,157,180,31.9192,15.1782,100.0000,77,USD
4416,40143-1,Bricktober Bakery,2015,157,234,28.0059,13.3568,60.0000,94,USD
4417,40144-1,Bricktober Toys R Us Store,2015,157,165,39.6524,16.5900,60.0000,64,USD
4418,40145-1,LEGO Store,2015,408,413,58.2109,17.3630,237.3512,483,USD
4419,40146-1,Lufthansa Plane,2015,598,67,76.1379,47.6385,118.6697,13,USD
4420,40148-1,Year Of The Sheep,2015,206,99,28.7421,23.2250,39.9900,160,USD
4421,4015-1,Freighter,1982,363,80,0.0000,0.0000,0.0000,0,USD
4422,40153-1,Birthday Cake,2015,301,120,21.9081,9.0000,100.0000,136,USD
4423,40154-1,Pencil Holder,2015,301,176,0.0,0.0,0.0,0.0,none
4424,40155-1,Piggy Coin Bank,2015,301,148,28.1569,16.0000,55.8284,143,USD
4425,40156-1,Organiser,2015,494,171,21.4397,11.8563,47.4133,56,USD
4426,40158-1,Pirates Chess Set,2015,154,856,0.0,0.0,0.0,0.0,none
4427,4016-1,Racer,2001,674,21,10.6786,5.3407,20.7611,5,USD
4428,40161-1,What Am I?,2016,408,536,0.0,0.0,0.0,0.0,none
4429,40165-1,Minifigure Wedding Favor Set,2016,408,91,18.5932,7.2096,100.0000,324,USD
4430,40166-1,LEGOLAND Train,2016,425,211,32.1679,16.9900,61.7144,1161,USD
4431,40167-1,My First Set,2016,504,6,4.8304,1.7802,11.8682,347,USD
4432,40170-1,Build My City Accessory Set,2017,62,102,16.1016,9.0000,40.1255,95,USD
4433,4017-1,Sea Helicopter,2001,674,13,23.8163,13.2422,42.8359,5,USD
4434,40171-1,Hedgehog Storage,2017,494,249,20.6933,11.9900,55.8192,45,USD
4435,40172-1,Brick Calendar,2017,501,278,0.0,0.0,0.0,0.0,none
4436,40173-1,Picture Frame,2018,501,268,0.0,0.0,0.0,0.0,none
4437,40174-1,Iconic Chess Set,2017,502,1450,0.0,0.0,0.0,0.0,none
4438,40175-1,Police Road Block Mission,2017,61,58,6.4379,3.8318,17.3817,557,USD
4439,40176-1,Scarif Stormtrooper,2017,158,25,13.4436,6.3224,30.3564,1009,USD
4440,40177-1,City Jungle Explorer Kit,2017,614,40,11.3921,7.1090,27.8666,267,USD
4441,40178-1,Iconic VIP Set,2017,408,205,23.0920,9.8862,89.9447,858,USD
4442,40179-1,Personalised Mosaic Portrait,2016,277,4502,256.8395,246.6455,267.0335,2,USD
4443,40180-1,Bricktober Theater,2014,157,164,26.9354,1.3346,59.3408,135,USD
4444,4018-1,Ship,2001,22,12,20.5010,9.4587,37.8563,4,USD
4445,40181-1,Bricktober Pizza Place,2014,157,139,32.3088,12.9028,142.7969,102,USD
4446,40182-1,Bricktober Fire Station,2014,157,175,27.3001,1.3346,59.3408,98,USD
4447,40183-1,Bricktober Town Hall,2014,157,186,30.2814,1.3346,110.0000,100,USD
4448,40186-1,Year of the Pig,2019,206,153,16.7132,8.2400,47.5340,570,USD
4449,40187-1,Flowers,2018,301,100,11.5431,6.6000,32.9259,1086,USD
4450,40188-1,Pencil Pot,2018,301,187,0.0,0.0,0.0,0.0,none
4451,40190-1,Ferrari F138,2014,598,42,9.5478,0.0013,59.3408,309,USD
4452,4019-1,Aeroplane,2001,674,17,16.6469,7.5669,26.4916,6,USD
4453,40191-1,Ferrari F12 Berlinetta,2014,598,45,9.0600,0.0013,29.3160,352,USD
4454,40192-1,Ferrari 250 GTO,2014,598,47,9.9954,0.0013,69.2474,363,USD
4455,40193-1,Ferrari 512 S,2014,598,50,9.0773,0.0013,59.3408,400,USD
4456,40194-1,Finish Line & Podium,2014,598,65,8.5676,0.0013,41.9341,659,USD
4457,40195-1,Shell Station,2014,598,80,10.0043,0.0013,32.9805,243,USD
4458,40196-1,Shell Tanker,2014,598,94,15.2276,0.0119,96.7332,508,USD
4459,40197-1,Wedding Favour 2018,2018,408,132,32.5151,12.9800,1000.0000,724,USD
4460,40198-1,Ludo Game,2018,598,389,0.0,0.0,0.0,0.0,none
4461,40199-1,Billund Airport,2018,598,286,129.3560,79.6554,355.8114,33,USD
4462,4020-1,Fire Fighting Boat,1987,363,208,233.6816,230.0000,237.3631,2,USD
4463,40201-1,Valentines Cupid Dog,2016,232,150,22.5315,8.9900,65.9323,102,USD
4464,40202-1,Easter Chick,2016,229,111,16.0127,8.4618,46.2029,203,USD
