,set_num,name,year,theme_id,num_parts,price_mean,price_min,price_max,set_qty,currency
4544,40283-1,Snail,2018,409,37,2.2966,2.2966,2.2966,1,USD
4545,40284-1,Glider,2018,409,29,2.2966,2.2966,2.2966,1,USD
4546,40285-1,Scarecrow,2018,409,24,0.0000,0.0000,0.0000,0,USD
4547,40286-1,Ice Dragon,2018,409,50,3.0622,3.0622,3.0622,1,USD
4548,40287-1,Sleigh,2018,409,64,4.5932,4.5932,4.5932,1,USD
4549,40288-1,BB-8,2018,158,48,13.8509,10.6552,17.0466,2,USD
4550,40289-1,Diagon Alley,2018,246,374,72.7262,72.7262,72.7262,1,USD
4551,40290-1,60 Years of the LEGO Brick,2018,598,421,26.6261,19.1385,40.2413,3,USD
4552,4029-1,Build with Bricks Bucket {Red Bucket},2003,37,500,0.0000,0.0000,0.0000,0,USD
4553,40291-1,Creative Personalities,2018,598,307,18.5750,11.7208,30.0000,5,USD
4554,40292-1,Christmas Gift Box,2018,227,301,21.3685,17.7469,24.9900,2,USD
4555,40293-1,Christmas Carousel,2018,227,251,26.4898,23.9973,30.6216,5,USD
4556,40295-1,LEGO House - Chef,2017,599,6,9.2870,6.6404,11.9336,2,USD
4557,40296-1,Build Your Meal,2017,599,19,3.2561,2.3086,5.0920,5,USD
4558,40297-1,LEGO House 6 Bricks (DUPLO),2017,599,6,0.0000,0.0000,0.0000,0,USD
4559,40298-1,DJ,2018,158,22,5.0096,3.2500,6.6404,8,USD
4560,40299-1,Kessel Mine Worker,2018,158,22,0.0000,0.0000,0.0000,0,USD
4561,40300-1,Han Solo Mudtrooper,2018,158,22,7.1158,5.9196,8.0000,6,USD
4562,4030-1,Cargo Carrier,1987,363,322,140.7630,94.7133,177.5756,3,USD
4563,40301-1,Bat Shooter,2018,708,40,2.9000,2.9000,2.9000,2,USD
4564,40301731-1,Storage Brick Round 1 x 1 Blue,2012,501,0,0.0,0.0,0.0,0.0,none
4565,40302-1,Become My City Hero,2018,61,85,8.5000,8.0000,9.0000,2,USD
4566,40303-1,Boost My City Vehicle Set,2018,62,79,5.9196,5.9196,5.9196,1,USD
4567,40304-1,Numbers,2018,504,11,0.0000,0.0000,0.0000,0,USD
4568,40305-1,LEGO Brand Store,2018,598,362,24.4996,18.9427,29.5979,3,USD
4569,40306-1,LEGOLAND Castle,2018,408,220,22.5000,15.0000,30.0000,2,USD
4570,40307-1,Castle Interior Kit,2018,579,115,0.0000,0.0000,0.0000,0,USD
4571,40308-1,Lester,2017,408,5,9.8279,9.8279,9.8279,1,USD
4572,40309-1,Food Accessories,2018,646,30,5.9900,5.9900,5.9900,1,USD
4573,40310-1,Botanical Accessories,2018,646,24,0.0000,0.0000,0.0000,0,USD
4574,4031-1,Fire Rescue,1991,363,365,126.0241,67.7877,350.0000,7,USD
4575,40311-1,Traffic Lights,2018,646,46,0.0000,0.0000,0.0000,0,USD
4576,40312-1,Street Lamps,2018,646,34,0.0000,0.0000,0.0000,0,USD
4577,40313-1,Bicycles,2018,646,21,0.0000,0.0000,0.0000,0,USD
4578,40314-1,Dr. Fox Magnifying Machine,2018,625,76,0.0000,0.0000,0.0000,0,USD
4579,40315-1,Ninjago Temple Journey,2018,502,50,0.0,0.0,0.0,0.0,none
4580,40316-1,Geoffrey,2018,610,112,0.0000,0.0000,0.0000,0,USD
4581,40318-1,MSC Cruises,2019,598,181,0.0000,0.0000,0.0000,0,USD
4582,403-2,Train Couplers and Wheels (The Building Toy),1967,371,12,0.0000,0.0000,0.0000,0,USD
4583,40320-1,Plants from Plants,2018,598,29,0.0000,0.0000,0.0000,0,USD
4584,4032-1,Passenger Plane,2004,106,165,39.3014,39.3014,39.3014,1,USD
4585,4032-10,Passenger Plane - Austrian Air Version,2004,106,161,76.9546,76.9546,76.9546,1,USD
4586,4032-11,Passenger Plane - KLM Version,2006,106,161,60.7186,41.4371,80.0000,2,USD
4587,40321-1,Jet Fighter,2019,409,23,0.0000,0.0000,0.0000,0,USD
4588,4032-12,Passenger Plane - Malaysian Air Version,2005,106,156,0.0000,0.0000,0.0000,0,USD
4589,4032-13,Passenger Plane - Aeroflot Version,2006,106,163,0.0000,0.0000,0.0000,0,USD
4590,4032-2,Passenger Plane - SAS Version,2004,106,164,0.0000,0.0000,0.0000,0,USD
4591,40322-1,Caterpillar,2019,409,48,4.2926,3.0000,5.5851,2,USD
4592,4032-3,Passenger Plane - EL AL Version,2004,106,161,60.0000,60.0000,60.0000,1,USD
4593,40323-1,Viking Ship,2019,409,54,0.0000,0.0000,0.0000,0,USD
4594,4032-4,Passenger Plane - Iberia Version,2004,106,163,0.0000,0.0000,0.0000,0,USD
4595,40324-1,Ladybug,2019,409,27,0.0000,0.0000,0.0000,0,USD
4596,4032-5,Passenger Plane - JAL Version,2004,106,161,0.0000,0.0000,0.0000,0,USD
4597,40325-1,Crane,2019,409,64,0.0000,0.0000,0.0000,0,USD
4598,4032-6,Passenger Plane - Lauda Air Version,2004,106,161,0.0000,0.0000,0.0000,0,USD
4599,40326-1,Frog,2019,409,39,0.0000,0.0000,0.0000,0,USD
4600,4032-7,Passenger Plane - ANA Air Version,2004,106,162,0.0000,0.0000,0.0000,0,USD
4601,40327-1,Ice Cream Truck,2019,409,48,3.5517,3.5517,3.5517,1,USD
4602,4032-8,Passenger Plane - SWISS Version,2005,106,162,0.0000,0.0000,0.0000,0,USD
4603,40328-1,Racecar,2019,409,50,3.6796,3.6796,3.6796,1,USD
4604,4032-9,Passenger Plane - Snowflake Version,2004,106,161,0.0000,0.0000,0.0000,0,USD
4605,40329-1,Eagle,2019,409,57,0.0000,0.0000,0.0000,0,USD
4606,403-3,Train Couplers and Wheels (System),1966,371,12,11.9029,10.6020,13.2676,3,USD
4607,40330-1,UFO,2019,409,36,0.0000,0.0000,0.0000,0,USD
4608,40331-1,Wolf,2019,409,47,3.5517,3.5517,3.5517,2,USD
4609,40332-1,Penguin,2019,409,47,0.0000,0.0000,0.0000,0,USD
4610,40333-1,Battle of Hoth - 20th Anniversary Edition,2019,158,195,21.4351,21.4351,21.4351,1,USD
4611,40334-1,Avengers Tower,2019,702,211,27.1500,23.6783,30.6216,2,USD
4612,40335-1,Space Rocket Ride,2019,576,154,18.3436,15.3909,21.2963,2,USD
4613,40336-1,Newbury Juice Bar,2019,676,127,14.5707,14.5578,14.5836,2,USD
4614,40337-1,Mini Gingerbread House,2019,22,499,33.0454,30.0000,38.5146,3,USD
4615,40338-1,Christmas Tree,2019,227,392,40.9385,29.5387,55.0000,3,USD
4616,40341-1,Sea Accessories,2019,646,24,5.2500,5.2500,5.2500,1,USD
4617,40342-1,Minifigure Pack,2019,435,59,0.0000,0.0000,0.0000,0,USD
4618,40343-1,Spider-Man and the Museum Break-In,2019,706,49,0.0000,0.0000,0.0000,0,USD
4619,40344-1,Summer Celebration Minifigure Set,2019,535,45,11.9936,11.9936,11.9936,1,USD
4620,40345-1,Mars Exploration Minifigure Pack,2019,679,44,0.0000,0.0000,0.0000,0,USD
4621,40346-1,LEGOLAND Park,2019,425,1334,0.0000,0.0000,0.0000,0,USD
4622,40347-1,LEGOLAND Driving School,2019,425,209,30.0000,30.0000,30.0000,1,USD
4623,40348-1,Birthday Clown,2019,610,150,0.0000,0.0000,0.0000,0,USD
4624,40349-1,Puppy,2019,610,147,0.0000,0.0000,0.0000,0,USD
4625,40350-1,Chick,2019,610,120,17.5000,17.5000,17.5000,1,USD
4626,40351-1,Ghost,2019,610,134,18.9308,18.9308,18.9308,1,USD
4627,40352-1,Scarecrow,2019,610,177,14.9741,12.2486,17.6995,2,USD
4628,40353-1,"Reindeer, Elf & Elfie",2019,610,281,0.0000,0.0000,0.0000,0,USD
4629,40354-1,Dragon Dance Guy,2019,610,170,12.8244,11.4831,13.5000,3,USD
4630,40355-1,Year Of The Rat,2020,206,162,0.0000,0.0000,0.0000,0,USD
4631,40356-1,LEGO House - Chef,2019,599,7,11.6550,11.6550,11.6550,1,USD
4632,40358-1,"Bean There, Donut That",2018,598,146,0.0000,0.0000,0.0000,0,USD
4633,40359-1,Picture Frame,2019,408,169,0.0,0.0,0.0,0.0,none
4634,40360-1,Name Sign,2019,494,91,0.0,0.0,0.0,0.0,none
4635,40361-1,Olaf’s Traveling Sleigh,2019,687,97,0.0000,0.0000,0.0000,0,USD
4636,40362-1,Battle of Endor - 20th Anniversary Edition,2019,158,197,0.0000,0.0000,0.0000,0,USD
4637,40366-1,LEGO House Dinosaurs,2019,599,865,0.0000,0.0000,0.0000,0,USD
4638,40367-1,Lady Liberty,2019,610,153,14.1478,14.1478,14.1478,1,USD
4639,40368-1,Winter Accessories,2019,646,32,0.0000,0.0000,0.0000,0,USD
4640,40370-1,40 Years of LEGO Trains,2020,598,188,24.3970,22.0000,26.7939,2,USD
4641,4037-1,Helicopter,2004,674,9,0.0000,0.0000,0.0000,0,USD
4642,40371-1,Easter Egg,2020,229,239,0.0000,0.0000,0.0000,0,USD
4643,40372-1,Police Minifigure Accessory Set,2020,61,42,0.0000,0.0000,0.0000,0,USD
4644,40373-1,Fairground Minifigure Accessory Set,2020,535,51,0.0000,0.0000,0.0000,0,USD
4645,40374-1,Golden Zane Minifigure Accessory Set,2020,435,73,0.0000,0.0000,0.0000,0,USD
4646,40375-1,Sports Accessories,2020,646,36,0.0000,0.0000,0.0000,0,USD
4647,40376-1,Botanical Accessories,2020,646,32,0.0000,0.0000,0.0000,0,USD
4648,40377-1,Donald Duck,2020,610,90,0.0000,0.0000,0.0000,0,USD
4649,40378-1,Goofy and Pluto,2020,610,214,0.0000,0.0000,0.0000,0,USD
4650,40379-1,Bear,2020,610,150,0.0000,0.0000,0.0000,0,USD
4651,40380-1,Sheep,2020,610,192,0.0000,0.0000,0.0000,0,USD
4652,4038-1,Airplane,2003,466,33,3.0022,2.0287,3.9779,4,USD
4653,40382-1,Birthday Set,2020,206,141,14.9945,14.9945,14.9945,2,USD
4654,40383-1,Bride,2020,610,306,0.0000,0.0000,0.0000,0,USD
4655,40384-1,Groom,2020,610,255,0.0000,0.0000,0.0000,0,USD
4656,40385-1,Trophy,2020,301,200,0.0000,0.0000,0.0000,0,USD
4657,40386-1,Batman,2020,694,0,0.0000,0.0000,0.0000,0,USD
4658,40388-1,Mini Doll Dress-Up Kit,2018,579,80,0.0000,0.0000,0.0000,0,USD
4659,40389-1,Photo Frame,2018,425,170,0.0,0.0,0.0,0.0,none
4660,4039-1,Explore Exclusive,2003,505,90,0.0000,0.0000,0.0000,0,USD
4661,40391-1,First Order Stormtrooper,2020,694,0,0.0000,0.0000,0.0000,0,USD
4662,40393-1,LEGOLAND Fire Academy,2020,425,221,0.0000,0.0000,0.0000,0,USD
4663,40395-1,Lunar New Year Dragon,2020,409,67,4.7357,4.7357,4.7357,1,USD
4664,40396-1,Valentine Panda,2020,409,53,8.2777,7.6554,8.9000,3,USD
4665,40397-1,Goldfish,2020,409,33,0.0000,0.0000,0.0000,0,USD
4666,40398-1,Easter Bunny,2020,409,43,0.0000,0.0000,0.0000,0,USD
4667,40399-1,Flowers and Watering Can,2020,409,47,0.0000,0.0000,0.0000,0,USD
4668,4040-1,Nick,2002,685,0,2.8333,2.0000,3.5000,4,USD
4669,40407-1,Death Star II Battle,2020,169,235,0.0000,0.0000,0.0000,0,USD
4670,40408-1,Drag Racer,2020,676,134,6.2914,4.1319,10.1366,5,USD
4671,40409-1,Hot Rod,2020,598,142,13.2809,13.2809,13.2809,1,USD
4672,404-1,Universal Building Set,1977,469,471,0.0000,0.0000,0.0000,0,USD
4673,40411-1,Creative Fun 12-in-1,2020,598,240,20.6695,20.6695,20.6695,2,USD
4674,40414-1,Monty Mole & Super Mushroom Expansion Set,2020,690,0,0.0000,0.0000,0.0000,0,USD
4675,40418-1,Falcon and Black Widow,2020,702,60,0.0000,0.0000,0.0000,0,USD
4676,40419-1,Hogwarts Students,2020,246,55,0.0000,0.0000,0.0000,0,USD
4677,4042-1,Jens,2002,685,4,2.5000,1.5000,3.5000,2,USD
4678,40423-1,Halloween Hayride,2020,230,0,0.0000,0.0000,0.0000,0,USD
4679,40428-1,The Joker,2020,694,164,0.0000,0.0000,0.0000,0,USD
4680,40429-1,Ninjago World,2020,425,439,0.0000,0.0000,0.0000,0,USD
4681,404-3,Wheels for Motor (The Building Toy),1967,371,12,12.5990,12.5990,12.5990,1,USD
4682,4043-1,Gorm,2002,685,4,2.9975,1.5000,3.9900,4,USD
4683,40431-1,BB-8,2020,694,0,0.0000,0.0000,0.0000,0,USD
4684,40433-1,1989 Batmobile - Limited Edition,2019,697,366,0.0000,0.0000,0.0000,0,USD
4685,40434-1,Reindeer,2019,228,77,5.5666,4.7238,6.4094,2,USD
4686,40435-1,Plants from Plants,2019,598,29,0.0000,0.0000,0.0000,0,USD
4687,40436-1,Lucky Cat,2020,610,134,10.9900,10.9900,10.9900,1,USD
4688,404-4,Wheels for the Motor (System),1967,371,12,0.0000,0.0000,0.0000,0,USD
4689,4044-1,Euripides,2002,685,0,3.4133,1.7500,4.9900,3,USD
4690,4045-1,Nepol,2002,685,0,2.5000,1.5000,3.5000,6,USD
4691,4047-1,Ultimate Wheels (Kohl's Exclusive),2003,204,517,60.0000,60.0000,60.0000,1,USD
4692,4048-1,Mech Lab (Kohl's Exclusive),2003,204,0,0.0000,0.0000,0.0000,0,USD
4693,4049-1,"Nesquik Promotional Set: Quicky the Bunny, Director, Cameraman and Car",2001,273,28,0.0000,0.0000,0.0000,0,USD
4694,40501-1,The Wooden Duck,2020,599,621,0.0000,0.0000,0.0000,0,USD
4695,4051-1,Quicky the Bunny (Nesquik Promotional),2001,273,4,0.0000,0.0000,0.0000,0,USD
4696,4052-1,Director (Nesquik Promotional),2001,273,4,0.0000,0.0000,0.0000,0,USD
4697,4053-1,Cameraman (Nesquik Promotional),2001,273,5,12.8591,12.7508,12.9673,2,USD
4698,4055-1,Medium Bucket,1997,399,329,44.2500,44.2500,44.2500,1,USD
4699,4056-1,Color Light,2001,273,13,0.0000,0.0000,0.0000,0,USD
4700,4057-1,Spot Light,2001,273,10,0.0000,0.0000,0.0000,0,USD
4701,4058-1,Cameraman 1,2001,273,4,0.0000,0.0000,0.0000,0,USD
4702,4059-1,Director,2001,273,4,0.0000,0.0000,0.0000,0,USD
4703,4060-1,Grip,2001,273,4,0.0000,0.0000,0.0000,0,USD
4704,4061-1,Assistant,2001,273,4,0.0000,0.0000,0.0000,0,USD
4705,4062-1,Actress,2001,273,4,0.0000,0.0000,0.0000,0,USD
4706,4063-1,Cameraman 2,2001,273,4,0.0000,0.0000,0.0000,0,USD
4707,4064-1,Actor 2,2001,273,4,0.0000,0.0000,0.0000,0,USD
4708,4065-1,Actor 3,2001,273,4,0.0000,0.0000,0.0000,0,USD
4709,4066-1,Actor 1,2001,273,4,0.0000,0.0000,0.0000,0,USD
4710,4067-1,Buggy,2001,273,15,1.1839,1.1839,1.1839,1,USD
4711,4068-1,Handy Camera,2001,273,6,5.5000,5.5000,5.5000,1,USD
4712,4069-1,Katinco & Megaphone,2001,273,4,4.1437,4.1437,4.1437,2,USD
4713,4070-1,Stand Camera,2001,273,7,0.0000,0.0000,0.0000,0,USD
4714,4071-1,Bottles,2001,273,7,0.0000,0.0000,0.0000,0,USD
4715,4072-1,Skeleton,2001,273,6,0.0000,0.0000,0.0000,0,USD
4716,4073-1,Tree 1,2001,273,6,0.0000,0.0000,0.0000,0,USD
4717,4074-1,Tree 3,2001,273,14,0.0000,0.0000,0.0000,0,USD
4718,4075-1,Tree 2,2001,273,13,0.0000,0.0000,0.0000,0,USD
4719,4076-1,Pteranodon,2001,273,17,0.0000,0.0000,0.0000,0,USD
4720,4077-1,Plesiosaur,2001,273,13,0.0000,0.0000,0.0000,0,USD
4721,4078-1,T-Rex,2001,273,18,0.0000,0.0000,0.0000,0,USD
4722,4079-1,Mini Rex,2001,273,4,0.0000,0.0000,0.0000,0,USD
4723,4080-1,"Brick Bucket, Small (Explore)",2002,505,45,9.9423,9.5622,10.3223,2,USD
4724,4080-2,Small Bucket,2002,505,33,15.4835,15.4835,15.4835,1,USD
4725,4081-1,"Brick Bucket, Small (Explore)",2002,505,45,0.0000,0.0000,0.0000,0,USD
4726,4082-1,"Brick Bucket, Small (Explore)",2002,505,45,11.8392,11.8392,11.8392,1,USD
4727,4083-1,Small Bucket (Explore),2002,505,45,0.0000,0.0000,0.0000,0,USD
4728,4084-1,Bucket (Explore),2002,505,45,0.0000,0.0000,0.0000,0,USD
4729,4085-1,Brick Bucket Large,2002,516,90,0.0000,0.0000,0.0000,0,USD
4730,4085-2,50th Anniversary Bucket,2005,505,90,0.0000,0.0000,0.0000,0,USD
4731,4085-3,Bucket,2006,505,75,0.0000,0.0000,0.0000,0,USD
4732,4086-1,Large Bucket (Explore),2002,505,90,24.7438,24.7438,24.7438,1,USD
4733,4087-1,"Basic Flexible Bucket, Large (Explore)",2002,505,91,0.0000,0.0000,0.0000,0,USD
4734,4088-1,Clown Bucket (Explore),2002,505,90,0.0000,0.0000,0.0000,0,USD
4735,4089-1,Orange Bucket XL (Explore),2002,505,90,0.0000,0.0000,0.0000,0,USD
4736,4090-1,Motion Madness,2003,406,243,30.1696,18.0000,50.0000,5,USD
4737,409-1,38 Slimbricks Assorted Sizes (The Building Toy),1965,371,114,0.0000,0.0000,0.0000,0,USD
4738,4093-1,Wild Windup,2003,406,319,40.0676,30.0000,53.2762,13,USD
4739,4094-1,Motor Movers,2003,406,256,70.2647,45.0000,95.0000,11,USD
4740,4095-1,Record and Play,2003,406,344,61.4546,38.2769,89.0000,10,USD
4741,4096-1,Micro Wheels,2003,204,216,11.9621,8.2874,17.6074,15,USD
4742,4097-1,Mini Robots,2003,204,229,17.5629,13.5000,23.6783,15,USD
4743,4098-1,High Flyers,2003,204,197,11.2245,6.8002,17.7587,19,USD
4744,4099-1,Robobots,2003,204,326,25.6008,16.5693,47.3566,14,USD
4745,41000-1,Water Scooter Fun,2013,494,28,4.1437,1.7225,20.0000,53,USD
4746,4100-1,Maximum Wheels,2003,204,293,21.9529,5.9196,37.5915,15,USD
4747,41001-1,Mia's Magic Tricks,2013,494,92,8.1576,4.0000,14.9900,62,USD
4748,41002-1,Emma's Karate Course,2013,494,93,8.6384,3.5044,17.7469,32,USD
4749,41003-1,Olivia's Newborn Foal,2013,494,85,7.5829,2.3678,14.9900,33,USD
4750,41004-1,Rehearsal Stage,2013,494,200,13.1917,6.0380,23.6783,45,USD
4751,41005-1,Heartlake High,2013,494,491,50.1259,27.3402,122.5850,34,USD
4752,41006-1,Downtown Bakery,2013,494,269,23.1947,12.0000,44.9770,38,USD
4753,41007-1,Heartlake Pet Salon,2013,494,264,20.7127,11.8392,40.2413,32,USD
4754,41008-1,Heartlake City Pool,2013,494,442,26.2771,15.3108,54.4483,51,USD
4755,41009-1,Andrea's Bedroom,2013,494,95,8.7198,5.3276,21.8958,15,USD
4756,410-1,Payloader,1973,416,28,17.3806,4.4900,45.0000,11,USD
4757,41010-1,Olivia’s Beach Buggy,2013,494,94,7.4941,4.6483,14.9900,21,USD
4758,4101-1,Wild Collection,2003,204,487,44.6638,31.5000,54.9900,13,USD
4759,41011-1,Stephanie's Soccer Practice,2013,494,82,7.5684,4.2500,14.3204,43,USD
4760,41013-1,Emma's Sports Car,2013,494,163,10.7821,6.3646,35.0000,34,USD
4761,41015-1,Dolphin Cruiser,2013,494,633,63.0761,28.0453,217.0000,43,USD
4762,41016-1,"Advent Calender 2013, Friends",2013,216,235,19.6146,15.0000,24.8622,5,USD
4763,41017-1,Squirrel's Tree House,2013,496,41,4.8258,2.9598,10.0000,10,USD
4764,41018-1,Cat's Playground,2013,496,31,4.2055,2.5972,6.3646,10,USD
4765,41019-1,Turtle's Little Oasis,2013,496,33,3.9341,1.7759,6.6404,29,USD
4766,41020-1,Hedgehog's Hideaway,2013,496,34,3.7578,2.9282,4.7357,12,USD
4767,41021-1,Poodle's Little Palace,2013,496,46,3.6129,2.0127,5.9196,17,USD
4768,41022-1,Bunny's Hutch,2013,496,37,3.9541,2.2408,6.6404,18,USD
4769,41023-1,Fawn's Forest,2013,496,35,4.0487,3.1966,5.8217,5,USD
4770,41024-1,Parrot's Perch,2013,496,32,6.5346,2.2500,19.9213,9,USD
4771,41025-1,Puppy's Playhouse,2013,496,39,4.8917,4.0000,5.9900,8,USD
4772,41026-1,Sunshine Harvest,2014,494,236,15.8191,9.0570,59.9900,47,USD
4773,41027-1,Mia's Lemonade Stand,2014,494,114,9.1101,5.7500,15.5589,34,USD
4774,41028-1,Emma's Lifeguard Post,2014,494,78,7.9403,4.7357,16.9733,25,USD
4775,41029-1,Stephanie's New Born Lamb,2014,494,93,8.1681,5.3124,17.7469,18,USD
4776,41030-1,Olivia's Ice Cream Bike,2014,494,98,9.6934,6.0000,15.0000,19,USD
4777,4103-1,Fun with Bricks {small red bucket},2002,674,200,11.9276,6.9733,14.5299,6,USD
4778,41031-1,Andrea's Mountain Hut,2014,494,119,8.0213,5.9196,11.2472,17,USD
4779,4103-2,Fun with Bricks (4293364) - with Minifigs,2006,37,204,0.0000,0.0000,0.0000,0,USD
4780,41032-1,First Aid Jungle Bike,2014,495,156,10.6168,7.3403,20.1147,29,USD
4781,41033-1,Jungle Falls Rescue,2014,495,187,18.8786,9.0000,38.4536,27,USD
4782,41034-1,Summer Caravan,2014,494,313,21.8637,14.6806,55.0000,16,USD
4783,41035-1,Heartlake Juice Bar,2014,494,277,21.1624,13.4900,42.6091,38,USD
4784,41036-1,Jungle Bridge Rescue,2014,495,365,22.0651,15.0000,34.2097,22,USD
4785,41037-1,Stephanie's Beach House,2014,494,388,32.8105,19.9074,46.4831,25,USD
4786,41038-1,Jungle Rescue Base,2014,495,499,30.0619,24.0000,39.0888,15,USD
4787,41039-1,Sunshine Ranch,2014,494,755,66.3696,46.1727,88.7937,20,USD
4788,41040-1,Advent Calendar 2014 Friends,2014,216,243,22.5921,19.8898,29.8820,5,USD
4789,4104-1,Small Creator Bucket,2002,674,200,14.5000,11.7800,18.9427,8,USD
4790,41041-1,Turtle's Little Paradise,2014,496,43,4.2161,2.9598,6.1243,9,USD
4791,41042-1,Tiger's Beautiful Temple,2014,496,42,3.3680,2.3560,4.7357,5,USD
4792,41043-1,Penguin's Playground,2014,496,46,5.9866,3.6363,9.4713,7,USD
4793,41044-1,Macaw's Fountain,2014,496,39,4.4629,3.5000,5.9900,6,USD
4794,41045-1,Orangutan's Banana Tree,2014,496,37,4.1364,3.6413,4.7357,3,USD
4795,41046-1,Brown Bear's River,2014,496,37,3.6574,3.1050,4.5581,6,USD
4796,41047-1,Seal's Little Rock,2014,496,37,4.1841,3.0242,5.9196,15,USD
4797,41048-1,Lion Cub's Savannah,2014,496,43,4.4359,3.8188,4.7735,8,USD
4798,41049-1,Panda's Bamboo,2014,496,47,4.1709,2.5489,5.9077,9,USD
4799,41050-1,Ariel’s Amazing Treasures,2014,579,77,13.4163,8.5242,23.6783,26,USD
4800,4105-1,Imagine and Build,2002,674,500,12.7204,5.1612,19.0000,3,USD
4801,41051-1,Merida’s Highland Games,2014,579,145,53.1545,47.3566,59.1958,5,USD
4802,4105-2,50th Anniversary Bucket,2005,37,500,0.0000,0.0000,0.0000,0,USD
4803,41052-1,Ariel’s Magical Kiss,2014,579,250,34.3977,20.1266,47.3566,13,USD
4804,4105-3,Red Bucket,2005,37,483,32.5000,30.0000,35.0000,2,USD
4805,41053-1,Cinderella’s Dream Carriage,2014,579,274,20.6921,10.0000,47.3566,24,USD
4806,41054-1,Rapunzel’s Creativity Tower,2014,579,298,62.7280,40.0000,80.0000,15,USD
4807,41055-1,Cinderella’s Romantic Castle,2014,579,647,64.9845,53.2644,94.7133,11,USD
4808,41056-1,Heartlake News Van,2014,494,278,17.2494,12.6168,23.6783,17,USD
4809,41057-1,Heartlake Horse Show,2014,494,374,40.2432,31.8230,53.1236,9,USD
4810,41058-1,Heartlake Shopping Mall,2014,494,1169,89.4735,54.4601,199.9900,25,USD
4811,41059-1,Jungle Tree Sanctuary,2014,495,320,32.8224,27.7036,47.3566,14,USD
4812,41060-1,Sleeping Beauty's Royal Bedroom,2015,579,95,18.1294,13.6150,25.0000,8,USD
4813,4106-1,Large red bucket,2002,674,500,0.0000,0.0000,0.0000,0,USD
4814,41061-1,Jasmine's Exotic Palace,2015,579,142,22.5624,14.1444,35.5175,14,USD
4815,41062-1,Elsa's Sparkling Ice Castle,2015,579,292,37.1106,23.6783,71.0350,33,USD
4816,41063-1,Ariel's Undersea Palace,2015,579,377,76.5126,63.6460,94.7133,6,USD
4817,41065-1,Rapunzel's Best Day Ever,2016,579,144,26.3909,20.0000,35.5175,4,USD
4818,41066-1,Anna & Kristoff's Sleigh Adventure,2016,579,174,34.3392,26.0462,47.3566,4,USD
4819,41067-1,Belle's Enchanted Castle,2016,579,374,84.5879,64.1189,94.7133,6,USD
4820,41068-1,Arendelle Castle Celebration,2016,579,478,72.6774,51.1452,94.7133,4,USD
4821,41069-1,Treasure's Day at the Pool,2016,579,70,4.1686,3.8277,4.4397,5,USD
4822,4107-1,Build Your Dreams,2002,37,1000,52.0555,35.0000,74.0000,5,USD
4823,41071-1,Aira's Creative Workshop,2015,600,98,12.1639,7.3045,21.0523,18,USD
4824,41072-1,Naida's Spa Secret,2015,600,249,26.7545,20.0000,38.0000,26,USD
4825,41073-1,Naida's Epic Adventure Ship,2015,600,312,28.2366,23.6783,37.5051,15,USD
4826,41074-1,Azari and the Magical Bakery,2015,600,324,34.9774,25.0000,48.8732,11,USD
4827,41075-1,The Elves’ Treetop Hideaway,2015,600,517,61.7385,42.1046,98.2977,7,USD
4828,41076-1,Farran and the Crystal Hollow,2015,600,178,15.7151,9.0000,19.9213,14,USD
4829,41077-1,Aira's Pegasus Sleigh,2015,600,319,31.2287,26.7723,35.5175,8,USD
4830,41078-1,Skyra’s Mysterious Sky Castle,2015,600,814,105.9532,95.0000,118.3798,10,USD
4831,4108-1,T-Junction Road Plates,2002,279,2,0.0000,0.0000,0.0000,0,USD
4832,41085-1,Vet Clinic,2015,494,201,21.7779,12.9900,35.5056,32,USD
4833,41086-1,Vet Ambulance,2015,494,89,7.6537,3.9900,19.9900,25,USD
4834,41087-1,Bunny and Babies,2015,494,47,5.8746,4.1437,9.4296,17,USD
4835,41088-1,Puppy Training,2015,494,65,3.3688,1.5000,7.0917,19,USD
4836,41089-1,Little Foal,2015,494,43,5.1136,2.3867,9.0000,23,USD
4837,41090-1,Olivia's Garden Pool,2015,494,82,8.1487,5.0000,19.9081,23,USD
4838,4109-1,Curved Road Plates,2002,279,2,0.0000,0.0000,0.0000,0,USD
4839,41091-1,Mia's Roadster,2015,494,195,10.8041,7.1578,31.1177,20,USD
4840,41092-1,Stephanie's Pizzeria,2015,494,87,9.7773,4.7357,28.8358,18,USD
4841,41093-1,Heartlake Hair Salon,2015,494,334,21.6277,13.6649,39.0574,19,USD
4842,41094-1,Heartlake Lighthouse,2015,494,474,38.4141,29.5979,70.0000,24,USD
4843,41095-1,Emma's House,2015,494,728,80.1750,63.5499,120.0000,12,USD
4844,41097-1,Heartlake Hot Air Balloon,2015,494,254,24.8342,17.1228,50.0000,18,USD
4845,41098-1,Emma's Tourist Kiosk,2015,494,98,8.7643,4.5550,14.1952,8,USD
4846,41099-1,Heartlake Skate Park,2015,494,199,14.3170,5.9196,27.2182,17,USD
4847,41-1,Train Wagon Wheels in Red,1977,456,4,0.0000,0.0000,0.0000,0,USD
4848,41100-1,Heartlake Private Jet,2015,494,230,24.8875,15.9259,39.8294,22,USD
4849,4110-1,Straight Road Plates,2002,279,2,0.0000,0.0000,0.0000,0,USD
4850,41101-1,Heartlake Grand Hotel ,2015,494,1574,143.5427,110.0000,191.3847,15,USD
